13.0.1.txt,4994,0.00399994850159
13.0.11.txt,10048,0.00699996948242
13.0.22.txt,5823,0.00600004196167
13.0.32.txt,4914,0.00300002098083
13.0.42.txt,4642,0.00600004196167
13.0.52.txt,3810,0.0019998550415
13.1.12.txt,4985,0.00300002098083
13.1.2.txt,3655,0.0019998550415
13.1.22.txt,3027,0.0019998550415
13.1.32.txt,1062,0.00200009346008
13.1.42.txt,5015,0.00499987602234
13.1.52.txt,4282,0.00300002098083
13.2.12.txt,5264,0.00399994850159
13.2.2.txt,4209,0.00300002098083
13.2.22.txt,5551,0.00500011444092
13.2.32.txt,4904,0.00300002098083
13.2.42.txt,5411,0.00300002098083
13.2.52.txt,11425,0.00399994850159
13.3.12.txt,8066,0.0120000839233
13.3.2.txt,4843,0.00600004196167
13.3.23.txt,6109,0.00300002098083
13.3.33.txt,6169,0.00300002098083
13.3.43.txt,6069,0.00300002098083
13.3.53.txt,5036,0.00300002098083
13.4.13.txt,4965,0.00300002098083
13.4.23.txt,4639,0.00300002098083
13.4.3.txt,7098,0.00399994850159
13.4.33.txt,6372,0.00399994850159
13.4.43.txt,5186,0.0120000839233
13.4.53.txt,4096,0.00300002098083
