13.10.15.txt,16088,0.00699996948242
13.10.25.txt,16560,0.00999999046326
13.10.35.txt,20351,0.0220000743866
13.10.45.txt,19694,0.0100002288818
13.10.5.txt,16368,0.0169999599457
13.10.55.txt,19467,0.0120000839233
13.11.16.txt,15577,0.0179998874664
13.11.26.txt,12697,0.0190000534058
13.11.36.txt,12065,0.0090000629425
13.11.46.txt,15021,0.0090000629425
13.11.57.txt,12288,0.0119998455048
13.11.6.txt,17446,0.0090000629425
13.7.12.txt,15665,0.00800013542175
13.7.2.txt,13547,0.00800013542175
13.7.22.txt,16156,0.0129997730255
13.7.32.txt,15033,0.0239999294281
13.7.42.txt,16466,0.0120000839233
13.7.52.txt,17142,0.0190000534058
13.8.12.txt,17727,0.010999917984
13.8.2.txt,17246,0.010999917984
13.8.23.txt,14353,0.0110001564026
13.8.33.txt,16364,0.00999999046326
13.8.43.txt,20064,0.00999999046326
13.8.53.txt,16666,0.0120000839233
13.9.14.txt,16942,0.0090000629425
13.9.24.txt,16809,0.010999917984
13.9.3.txt,17908,0.0120000839233
13.9.34.txt,20790,0.010999917984
13.9.44.txt,19571,0.0120000839233
13.9.54.txt,17562,0.00999999046326
